time_s,mocap_time_s,vehicle_id,x_m,y_m,z_m,yaw_rad,target_vx_mps,target_vy_mps,target_vz_mps,measured_vx_mps,measured_vy_mps,measured_vz_mps,target_heading_rad,target_speed_mps,measured_speed_mps,speed_command_mps,angle_command,front_left_command,front_right_command,rear_left_command,rear_right_command,command_sent
5.485846,1788759869.605600595,car4,-0.806375,-0.446829,0.136027,-0.188621,0.206968,0.140229,0.000000,0.186338,0.081688,-0.001112,0.000000,0.250000,0.203457,0.000000,0.000000,-24.412583,100.000000,87.115823,-11.528406,1
5.485846,1788759869.605600595,car5,-0.417683,0.757793,0.131273,0.132781,0.080638,-0.216379,0.000000,0.161746,-0.073692,-0.005225,0.000000,0.230916,0.177742,0.000000,0.000000,95.173443,-65.509105,-54.886626,84.550964,1
5.687590,1788759869.795446396,car4,-0.769593,-0.432665,0.135691,-0.171901,0.208028,0.138652,0.000000,0.199255,0.078683,-0.001785,0.000000,0.250000,0.214228,0.000000,0.000000,-23.990202,100.000000,88.045065,-12.035267,1
5.687590,1788759869.795446396,car5,-0.382702,0.748481,0.130668,0.089682,0.078158,-0.214510,0.000000,0.182225,-0.058935,-0.003020,0.000000,0.228305,0.191519,0.000000,0.000000,86.924708,-68.509079,-61.334483,79.750113,1
5.893021,1788759870.015959978,car4,-0.727865,-0.416634,0.135143,-0.154482,0.208696,0.137645,0.000000,0.201535,0.077454,-0.003377,0.000000,0.250000,0.215907,0.000000,0.000000,-22.144593,100.000000,89.187170,-11.331763,1
5.893021,1788759870.015959978,car5,-0.350781,0.736376,0.129570,-0.034999,0.076972,-0.213052,0.000000,0.163423,-0.055807,-0.003614,0.000000,0.226530,0.172689,0.000000,0.000000,83.616039,-57.675460,-60.475344,86.415923,1
6.094784,1788759870.215582848,car4,-0.688713,-0.397917,0.135340,-0.119955,0.210151,0.135413,0.000000,0.197352,0.092070,-0.001548,0.000000,0.250000,0.217772,0.000000,0.000000,-17.114256,100.000000,91.493963,-8.608219,1
6.094784,1788759870.215582848,car5,-0.324309,0.710281,0.129060,-0.046267,0.074230,-0.209913,0.000000,0.128718,-0.127410,-0.003127,0.000000,0.222651,0.181112,0.000000,0.000000,83.058591,-55.742251,-59.443573,86.759912,1
6.296690,1788759870.415475130,car4,-0.651954,-0.380621,0.134194,-0.113241,0.211243,0.133702,0.000000,0.209845,0.095270,-0.004004,0.000000,0.250000,0.230458,0.000000,0.000000,-16.005858,100.000000,91.850001,-7.855859,1
6.296690,1788759870.415475130,car5,-0.306501,0.682392,0.128844,-0.046277,0.073015,-0.206958,0.000000,0.098427,-0.148103,-0.001477,0.000000,0.219460,0.177827,0.000000,0.000000,83.941871,-53.699592,-57.401727,87.644006,1
6.498337,1788759870.615582705,car4,-0.623050,-0.364295,0.133884,-0.100751,0.213961,0.129309,0.000000,0.149313,0.083159,-0.000973,0.000000,0.250000,0.170909,0.000000,0.000000,-5.750009,100.000000,93.347744,0.902247,1
6.498337,1788759870.615582705,car5,-0.277627,0.658667,0.128112,-0.003237,0.067117,-0.201181,0.000000,0.142999,-0.121895,-0.003444,0.000000,0.212081,0.187902,0.000000,0.000000,73.911984,-66.473073,-66.473073,73.911984,1
6.700269,1788759870.815561771,car4,-0.587841,-0.347821,0.133761,-0.086176,0.215832,0.126161,0.000000,0.176418,0.082516,-0.000247,0.000000,0.250000,0.194762,0.000000,0.000000,-3.821370,100.000000,94.220874,1.957757,1
6.700269,1788759870.815561771,car5,-0.251548,0.637912,0.127731,-0.037073,0.064037,-0.196381,0.000000,0.143995,-0.103444,-0.001538,0.000000,0.206558,0.177300,0.000000,0.000000,67.012451,-67.570807,-70.536687,69.978330,1
6.902530,1788759871.025661469,car4,-0.550173,-0.331269,0.133999,-0.079434,0.217932,0.122497,0.000000,0.185993,0.080234,0.000465,0.000000,0.250000,0.202561,0.000000,0.000000,-1.478650,100.000000,94.663271,3.858078,1
6.902530,1788759871.025661469,car5,-0.230663,0.608231,0.127962,0.005277,0.061803,-0.190096,0.000000,0.103241,-0.140353,0.000513,0.000000,0.199890,0.174235,0.000000,0.000000,68.051715,-68.001678,-68.001678,68.051715,1
7.104350,1788759871.225547791,car4,-0.512058,-0.313745,0.133304,-0.091157,0.219734,0.119236,0.000000,0.194988,0.094305,0.000768,0.000000,0.250000,0.216595,0.000000,0.000000,0.863828,100.000000,93.836088,7.027740,1
